"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
2.03853991209891,8.41601371735332,4.8816184716817,2.14757150102355e-05,0.00499064512681802,2.71200682218276,"TJP2"
1.23572515946418,8.29612890949828,4.88128896768137,2.14973008552888e-05,0.00499064512681802,2.71108440064498,"SFT2D2"
1.21623791065115,8.59349723159638,4.86052058331602,2.29021119907555e-05,0.0052596054612748,2.65296343474527,"HLA-E"
1.24877432418305,7.61669984244795,4.85508354585675,2.32846635606538e-05,0.00529057281200472,2.63775384012685,"MBD6"
1.82793322356023,9.37443881100207,4.84913325745093,2.37105835971103e-05,0.00532122695585888,2.6211114380876,"FAT1"
1.38344883838409,9.32454458478446,4.84627561881191,2.3917866268492e-05,0.00532122695585888,2.61311999841953,"AKAP10"
1.39203708396331,9.09065172830066,4.84187500566703,2.42405854144488e-05,0.00533742704414225,2.6008150194653,"LPP"
1.95947060533251,12.3284868201993,4.83071584370198,2.50784021240691e-05,0.00541743378705647,2.56961959278169,"SLC1A3"
1.49700271651293,8.38616344658373,4.83028596941984,2.51112437924239e-05,0.00541743378705647,2.56841810482926,"UNC5B"
2.79860798751955,5.90908628917288,4.82192832115837,2.57582826219778e-05,0.00550145400240202,2.54506204019537,"TPM2"
-1.22446436747814,9.7167874332564,-4.8166603682259,2.61745733387683e-05,0.00553501522147933,2.53034366014243,"MAT2B"
1.77629403097794,11.2447549027621,4.8096789623204,2.67365440787139e-05,0.00559842263169776,2.51084196127711,"LHX2"
2.62265771091079,10.0022164855227,4.79536307201977,2.79265254037105e-05,0.00569652490361218,2.47086665832249,"ANKRD12"
2.13059015522488,9.78413819128726,4.79464645587031,2.79874511200464e-05,0.00569652490361218,2.46886611254011,"MT1G"
1.39866075386522,6.85706848966313,4.7886544521953,2.85020579024592e-05,0.00569652490361218,2.45214043672522,"PARP10"
1.87393825847259,6.14981998809507,4.78729959328814,2.86197079084447e-05,0.00569652490361218,2.44835905641159,"AP2A1"
1.55206651099374,7.5632568828349,4.78516235523323,2.88062738801837e-05,0.00569652490361218,2.44239443660688,"TP53INP1"
1.70407637275543,8.66382213340693,4.78307220279416,2.8989893363096e-05,0.00569652490361218,2.43656165448477,"SLC39A12"
1.74314594304195,8.21050963289038,4.78214105030431,2.90720673515183e-05,0.00569652490361218,2.43396331664896,"COL5A3"
1.32005262342747,9.19481470454824,4.77582161008708,2.96358783126169e-05,0.00575420990000792,2.41633146196474,"TTC17"
1.3189796154094,7.79354362396886,4.76708395765379,3.0433296419598e-05,0.00580037796729625,2.39195907158441,"SLFN5"
1.92907065280993,8.70699424887367,4.7657328405368,3.05584828304196e-05,0.00580037796729625,2.38819101022892,"TBL1X"
1.41979360338516,9.69796346757423,4.76104703747061,3.09966006871488e-05,0.00580037796729625,2.37512443577738,"PTCH1"
1.57615225802243,6.30458598840676,4.75351788083422,3.17136155677561e-05,0.00580037796729625,2.354133694127,"TBX3"
1.53079036858819,8.15469527486479,4.75005641489957,3.20487378165937e-05,0.00580037796729625,2.34448531814176,"FN1"
