"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
-1.75584486630209,13.1898890617868,-6.50035553779612,3.92701142073734e-07,4.31873211359227e-05,6.53892753228607,"STXBP1"
-2.07802401496586,9.16645822013952,-6.49921366814362,3.93920367557433e-07,4.31873211359227e-05,6.53594644392835,"HECW1"
3.41684617386178,8.02591365257825,6.49726674271907,3.96008033509125e-07,4.31873211359227e-05,6.53086329830969,"ZIC1"
-1.6133735836293,10.4525531201946,-6.49541249458871,3.98006738523778e-07,4.31873211359227e-05,6.5260217784105,"PCYOX1"
-1.62167818957917,9.5429258944866,-6.49509746038972,3.98347329514784e-07,4.31873211359227e-05,6.5251991777683,"NOMO1"
-2.05388657921034,7.86787086076504,-6.4850882907558,4.09323514866054e-07,4.38503987029654e-05,6.49905876972461,"BDH1"
-1.8596792117071,9.17212481247368,-6.48395752878317,4.10582623002364e-07,4.38503987029654e-05,6.49610501218121,"KCNN2"
-2.588866724327,9.48471255794273,-6.48392158989746,4.10622705337254e-07,4.38503987029654e-05,6.49601113120559,"PCSK1N"
1.72332947953931,9.99941910550459,6.47501417145326,4.20680262638718e-07,4.47009405444664e-05,6.47273899285809,"TRPS1"
1.56912683335348,11.4625661406167,6.47182506476238,4.24341481258534e-07,4.48450562279327e-05,6.46440506175996,"CSPG5"
2.38305393845936,10.1875217131357,6.47018584693024,4.26235902906186e-07,4.48450562279327e-05,6.46012099808689,"ND6"
2.15096253159591,8.33366603277314,6.46588412171434,4.3124816949785e-07,4.51499921771327e-05,6.44887730271939,"NFE2L2"
-2.17737925020498,9.31384482912676,-6.46096085877794,4.37057916629971e-07,4.55350389433313e-05,6.43600688878143,"POLR2L"
2.69290824706634,9.60274875296455,6.45793952454326,4.40662443900376e-07,4.56877110525449e-05,6.42810736249832,"MOBP"
-1.61704085630773,11.6058458201906,-6.45209477198115,4.47721031911882e-07,4.61952937177487e-05,6.41282331764168,"CCDC92"
-1.68577490643466,9.17688664313165,-6.44758787812808,4.53241989916541e-07,4.65401077915264e-05,6.401035567915,"ORC5"
-2.09001261137292,8.69492816469328,-6.44485111487317,4.56628112854692e-07,4.66634604514378e-05,6.39387664593379,"CDK5"
-2.29656224711818,9.26796387825013,-6.43553321831379,4.6835010445977e-07,4.76334358621513e-05,6.36949727178147,"ATP5F1D"
-2.60807582676991,6.48218781310063,-6.42697703287743,4.7938200237458e-07,4.85243640128733e-05,6.34710366326749,"AMER3"
2.01527666073445,8.53770487883029,6.42034659465079,4.88111546923394e-07,4.91749359395748e-05,6.32974549625181,"TOB2"
-2.50586153914377,10.4251623554002,-6.41429521014846,4.96219097863783e-07,4.97570304796933e-05,6.31389969179559,"CPLX1"
1.93009458168817,8.3146813340561,6.38285003673346,5.40596302585341e-07,5.39535319187744e-05,6.23150474725478,"FAM98B"
-3.2837599337484,9.33255198509575,-6.3704442999138,5.59190096959882e-07,5.55496841435775e-05,6.19897344621108,"HPCA"
-2.08550195495238,7.43359864112999,-6.35686843373183,5.80280287219492e-07,5.72014333594487e-05,6.16335778378915,"SHF"
-2.09070862715552,8.64515182404553,-6.35630432292217,5.81173847691749e-07,5.72014333594487e-05,6.16187750598477,"DCTPP1"
-1.8763701295844,7.10990062258122,-6.35147970177294,5.88873215460958e-07,5.76933675954823e-05,6.14921609793837,"EIF5-DT"
-2.10630531450346,8.44187690358048,-6.34912986899458,5.9266048204832e-07,5.77992811670685e-05,6.1430486017106,"ATP13A2"
