"","GSM119615","GSM119616","GSM119617","GSM119618","GSM119619","GSM119620","GSM119621","GSM119622","GSM119623","GSM119624","GSM119625","GSM119626","GSM119627","GSM119628","GSM119629","GSM119630","GSM119631","GSM119632","GSM119633","GSM119634","GSM119635","GSM119636","GSM119637","GSM119638","GSM119639","GSM119640","GSM119641","GSM119642","GSM119643","GSM119644","GSM119645","GSM119646","GSM119647","GSM119648","GSM119649","GSM119650","GSM119651","GSM119652","GSM119666","GSM119667","GSM119668","GSM119669","GSM119670","GSM119671","GSM119672","GSM119673","GSM119674","GSM119675","GSM119676","GSM119677","GSM119678","GSM119679","GSM119680","GSM119681","GSM119682","GSM119683","GSM119684","GSM119685","GSM119686","GSM119687","GSM119688","GSM238763","GSM238790","GSM238791","GSM238792","GSM238793","GSM238794","GSM238795","GSM238798","GSM238827","GSM238834","GSM238835","GSM238837","GSM238838","GSM238839","GSM238840","GSM238841","GSM238842","GSM238843","GSM238844","GSM238845","GSM238846","GSM238847","GSM238848","GSM238851","GSM238854","GSM238855","GSM238856","GSM238857","GSM238858","GSM238860","GSM238861","GSM238862","GSM238863","GSM238864","GSM238872","GSM238873","GSM238874","GSM238875","GSM238877","GSM238941","GSM238942","GSM238943","GSM238945","GSM238948"
"TBL3",-0.741850973687718,1.09531382468014,0.755646074768571,1.61134945823349,0.480355885147323,2.07701499933324,1.54165611993752,1.85570288147146,1.44899013805733,1.99231490519081,1.33197205288218,2.42163492204322,1.59594711373958,0.0763356475633194,0.875706483737777,-0.0188519431700584,0.506347203976148,0.658258880542732,0.665873590349595,0.349432863226669,0.579767204451454,0.620959897817579,0.638143858964834,0.154701139520148,-0.757671963781768,0.462126664422592,0.129256141524885,0.416041721626782,-1.06447233394186,0.514986184146685,0.587098484824916,1.34863932576798,1.39590445841883,-2.44444409330018,-0.166040371907715,0.917388796378269,1.02164121038933,0.206502927465935,-0.228736299418627,0.340250924950083,-2.39636638797219,0.595925632961534,0.26430685444168,-0.169609902779577,0.0756290700938912,0.431903863186902,0.402889777261635,0.262007828020528,1.19233407371929,-0.0197963698234782,0.139075587886232,0.21841016895957,-0.497088391554863,-0.0864529755008622,-0.243821489987541,0.256057900655963,0.225694391804492,0.0690655853134584,-0.232815663493055,-0.923972646398856,0.646634748388295,-0.368879481370051,0.353877151640336,-2.07638614572977,-2.04946623347404,-2.19649847848315,-1.82753465312852,-1.88115956451209,-2.65694040449018,-0.960041999412375,-0.930365958610831,-0.298858094724751,-0.410888127921685,-0.52894075460394,0.265684425168726,-0.547391267641333,-0.114931000875653,-0.044112556729211,-1.66485313032752,-0.208653138035958,-0.0369786374360711,-0.443433239601869,0.0903664254775757,-0.145705184066012,-0.162029730493576,-0.311419811606628,-0.40133853055955,0.191601456376569,0.109793830972007,-1.35258275336574,0.395996226982232,0.321300379725849,-0.31606601947073,0.480540110717431,-0.062323052477552,-0.174927646792998,-1.29184864269971,0.0728847220602942,-0.227090928867666,-0.130166764471994,-0.893107248683434,0.308022092283164,0.146221439204492,-1.85890886094309,-1.62366588052737
"IFT122",0.416927188706907,1.08239082924707,-0.896659230286286,0.703253276426963,0.512191249838141,0.810286992694127,1.12262970597363,1.37367396485433,1.01868669536029,0.950583483034623,0.764791464662775,-1.06457254812982,0.785784933270863,0.326224581222826,1.16037372810929,0.309040997864146,0.430945031049045,1.14106852500728,0.630515443199199,-0.517776828877839,0.817500877943939,0.100389288106091,0.533426060085488,0.0998310158704156,0.244692774271937,0.563134167008768,-0.126963297152464,0.25103894746464,0.602591981664017,1.06071186922489,-0.404879080176747,1.68954086284548,1.04995157061217,0.850021759122162,0.654103874731226,1.04424940796034,1.0481048059005,0.842920783065295,-2.54512320739304,0.589935785769808,0.0429185205571442,0.825802395633955,0.708452168697769,0.371369317405617,0.621716093702111,0.722193952933125,0.415050390858432,0.854956728363787,-0.10322094507071,-0.145198386246405,0.551200683996913,0.722399692304723,-0.703216055325009,-1.08677523505242,0.540081740365323,0.606375317262558,0.537120620112857,0.592974008664525,0.0232274705483564,0.621247211295662,0.732597075763726,-2.31977985576727,0.384278757323546,-2.20846722228036,-2.16459953517826,-2.28950722820573,-1.75932046145915,-1.88623664865747,-1.96232926725188,-1.96967780317607,-0.545513173875904,0.288974448712777,-1.99299817133543,-1.28261537848271,-1.33334680497117,0.424005088666534,-1.08284902182329,0.108002748593071,0.17083234825785,-0.160357649684228,0.0514592544022229,0.0691085647493474,0.212785418758354,0.294226547456181,0.264471470852648,0.537120620112857,-1.95639917851904,0.329016927346658,0.340595327985387,-0.0505828966169145,-1.02699117716822,0.0651377289945227,-0.303486405744865,0.041870156999042,-0.299087299881335,0.234364621706977,-0.212363439060195,-0.972294215283092,0.370357659200263,0.507075229688521,-2.27909133466281,0.61558639647687,-1.62508649414695,0.778510814904667,-1.88161196488033
"ZNRD2",0.953421488785664,1.22304378721204,-0.42348639797999,0.806853445275045,0.213992634221373,0.873016440868002,-0.601697678514323,1.65733774444597,1.13272917279555,1.916017334527,1.32179519911263,1.38787662611248,1.45437592083411,0.459106171328381,0.642860102059965,-1.3483719220658,1.25525763754276,1.04854247282446,0.758472144142083,-0.243069817738691,1.38489557215238,1.38083764859288,1.3304731154964,-0.0314955464273087,-0.55956890877745,-0.985774225056118,-0.930651622585423,-1.15960349972952,0.502718504332577,1.24756563236552,-1.42055756333209,1.42188483036023,1.02869570001973,1.72719575663735,0.613776666641757,1.58310250273277,-1.09523000725306,-0.809982375681282,-0.559664103203477,0.841632428818482,-1.31711040024828,1.4058220693367,0.919042595744846,1.14947925427138,1.10113337263503,1.4773869587412,-0.914644756000799,0.233103926224677,-0.559312260424697,-0.713487219292453,0.81691477977,0.70335514654319,-1.36749756055096,-1.21769876079345,1.09682214652287,0.895849089906445,0.600611658153996,0.437671328366895,0.828446042481381,-0.817549127156921,-0.215637952827465,-1.13121157132514,-0.998136792509838,-1.31858132135294,-1.62250709334124,-1.57008593805703,-1.112799154684,-0.763267549221168,-1.4266027732348,0.0138327728143351,-1.13829577928356,-1.06335440866157,-0.541372422355858,-0.393006977533827,-1.13362194662247,-0.681975606143463,-0.580210322028537,-0.878303332544185,-1.24848471816533,0.16383800842922,0.831889194052747,0.0420089342145263,0.901328381506885,-0.869560319368019,-0.695732751708959,-0.264508652029056,-1.0451060733932,-1.37807366320103,0.458022089342505,-1.2038901777196,0.549584015673566,-0.0160503318586832,-1.16470598462277,0.802970573400693,-1.11200249442446,0.454298212727186,-1.07161076826768,0.233868550492042,0.108419343657673,-0.173747359517434,-1.3594861983883,-0.186150135125146,-0.61969952704295,0.566664679243383,-0.905605955119185
"CHRM1",0.123921195106363,1.27240034255947,1.07449212157293,1.33252494996488,0.493720685229653,1.7839389508949,1.13616717651259,2.20384785582344,1.74270291666765,2.08141825349968,1.33782562485085,2.49681763547734,1.89374326164107,0.556065277060727,0.265592560727417,-0.211882756919332,0.765489500517395,0.515650366256966,-0.0133376218588771,0.018959769040167,0.491712734582217,0.396237225350679,0.748555652529949,0.523995686357604,0.452506923509258,0.624065053160602,0.221645995346427,0.646116206329089,0.575191055869863,0.813988453639245,0.258620224815523,1.40372294449738,0.54204382711914,0.413056789910383,0.330948582646223,0.972634583608147,0.398040952171451,0.51602227664714,-1.56705190699039,0.225990445133571,-0.541105780039632,0.262155931600762,0.488361811089453,0.444019664669526,0.293190094711392,0.18476852022877,0.352986962347598,0.0382821261128654,-2.81729785605407,-0.347619978326442,0.204383742479502,0.276777082798525,-0.475700554933696,-0.88791176923729,0.326024557031081,0.144263647956216,-0.567080299565615,0.321595137052597,0.164770227853943,-0.172257820023795,0.531750500940377,-1.18026884223666,0.284675342733104,-2.16848800525978,-0.334915705752681,-1.31307390282236,-1.07573315524907,0.00666795883391587,-1.56533603098767,-0.141950299337533,-1.86670469875915,0.100515966826364,-2.37239281162387,-0.332239961320919,-0.966178480245956,-2.70193589153215,-0.297630245969,-0.0897370451286325,-0.153414346888794,-1.29054155639059,0.254600517779305,-0.633133630542934,0.111982847307682,-0.443274713232117,-0.327149207256288,0.0815327399671422,-2.91253807866663,-0.381643118415438,-0.0896167538227277,-1.66962838606158,0.270761600689251,-0.798050606618195,-0.290213742957084,-0.258202639711528,-0.410405271281857,-0.437721828872207,-0.191199862304266,0.121775131892039,-0.0831647980591803,0.0822767160085837,-1.9085864915182,0.121908046723832,-0.666574549180039,0.227795235127185,-0.395305165434347
"PSMD8",0.25904262779066,0.697495612369541,-0.271532503896388,-1.98736754682009,0.724718613370141,-0.488819593100987,-0.424211576583945,1.58693894007467,1.40774026180859,1.33384325890887,1.10953334994024,0.179968790649883,1.12364357330135,0.561753153730209,-0.0884913135945568,-0.0900820013528601,0.590009211859941,0.961296889412569,0.0931706063728471,-0.527942172603797,1.11087834474516,0.730650242545807,1.08315863990145,1.06110757493018,0.322195622746849,0.99906674930097,1.04861167629436,-0.150135317875166,0.577683580661679,1.07792976092946,-0.120986198646295,1.4746467731683,1.1531617014063,0.828817396471595,0.252574265176536,1.44986691061986,0.145910940384449,0.921007032029546,-2.19892995809653,0.850600226781535,-1.16795534248277,0.643854045758364,0.901195133651997,0.515924907875875,0.667097967704347,0.606405251983086,0.702197469726079,0.286451265440717,-1.52271740468922,0.161000032720805,-0.0873372138335431,0.88470972282148,-0.379909835718815,-0.462004145605728,0.713613147545101,0.261848210887355,0.804620450789328,0.383332816712667,0.439649849655347,0.153118198716789,0.873052239214766,-1.00392236210483,0.666708253509249,-2.54627479661225,-1.68997459742435,-1.88873501510546,-1.55633977948186,-2.50144586996935,-2.50368156446459,-2.13902498056486,0.196700492904659,-0.217053198281196,-2.20653897939452,-1.94158084549191,-0.660974492304181,-0.507031616748638,-1.15141066017543,-0.398379184679199,0.266200047923151,-0.756050316350289,0.17160431740861,0.18837588711288,0.0869664407470064,0.103204914355276,-0.127008801964863,0.0624944118415411,-1.44341584282819,0.427719515906161,0.635371825705016,-2.45180428290329,0.260161158633078,-1.2607961619899,-0.449242345412032,0.437383752131775,0.266155344779144,-0.130358832896565,-0.128877454728498,-0.36914528409821,0.428035107027131,0.103124855112271,0.337299078155628,0.175415915035262,-0.128841378107214,0.112950816338513,0.48536559546839
"FAM107B",-0.478753708592518,0.0826095323229854,-0.141593385779105,-0.135155989322227,-0.150040944039843,-0.494876518109069,-1.37864106932627,-1.45729097158409,-0.787054026696306,-0.649137638812933,-0.507064607284971,-0.534367015072166,-1.51974041791436,-0.857199916239011,0.584339401314586,0.297074099979908,-1.15931047991655,-1.30463820680428,0.80785279873538,0.0891634059503688,-0.24561727266666,0.0223208917461188,-1.06917790749646,-0.961469648181858,-0.593866288352768,-0.420323209629146,-2.0799694277255,-0.582136127674838,-0.439242161177175,-2.42015752758522,-0.568158724477694,-0.55182976851674,-1.89504205073566,-1.24717374532528,-0.171509750599832,-0.295014700147871,-0.894128214447263,-0.494085045894422,-1.13494870821211,-0.400941265555701,0.917501211421981,-0.998518989070908,-0.80565839070063,-0.262964673224267,-0.090107658826091,0.175857790176886,-0.415840036879864,-0.231652774585391,-2.80261299262493,-0.739801364224537,-0.207627570286974,-0.951133339286978,1.02295669643841,1.04712260185679,-0.489039637682521,-0.254600499111145,-0.293762520407519,0.0246551495698736,-0.0590040667670222,0.689469433340522,-0.302673982739858,2.50594580228914,-0.221633106986452,2.77814450480641,1.85096439121978,2.33300115949728,2.26793946558304,1.75706899543343,2.008536088433,0.855279289722056,1.13779455759958,-0.324051500451561,1.53519704856683,0.190877499095232,0.718444235603109,-0.0346163867979744,-0.209648799374037,-0.0229533773936931,-0.107974873533549,0.84431642524692,-0.225374820764442,0.679536443023737,0.056081224257182,-0.0113369998758671,0.85752212603722,0.112305473507614,2.00584799937033,1.01314587074616,0.319866719442487,0.921952461848199,0.591527961936821,1.11472819720589,0.697363460713596,-0.595168134782043,0.0718959670187403,0.366187671018477,0.678295179744844,-0.263502865795073,0.233473567927491,-0.152833087657551,1.13372610414915,0.496701644657953,0.60852242714666,0.0474086209272211,0.543227293097356
"YJEFN3",0.26550785231577,1.03991636101234,0.685996183695458,1.04602001295807,0.572430882228336,1.630531026482,1.11654417544388,2.06312745642792,1.48714524899759,1.88166968901014,1.31080303142238,1.9136657580927,1.55913453100555,0.831686930399745,1.29533452764936,0.227111112532429,0.90241228695881,0.792356911189086,0.203548677677478,0.744537641291309,1.15162475070761,0.62731883747299,0.825015664300273,0.690975834729965,0.575977525129365,0.990744698713618,0.891034940831979,0.827503486490296,0.642687527639974,0.793705131254688,0.578922896866552,0.624329264195143,0.923214815724617,0.621507317339145,0.468539787042552,0.698616473052891,-0.12007227256443,0.709693773048706,-0.755839651896145,-0.0165869369346013,-0.697118742193224,0.824395646516389,0.325313309128835,-0.0345430355733514,0.214560210794627,0.0810610230200518,0.501736777741111,-0.17257904222938,-2.27608070884751,-0.93499666624722,-0.127127867882802,0.344868878683396,-0.565232218475673,-1.57839969206501,0.0634096681058389,0.205927301802874,-0.235177184012998,0.305501294859902,-0.420515451669595,-0.362252001294927,0.0529200425930312,-1.56917142271463,0.542808239199115,-2.94925730276663,-1.54240097127044,-1.62840617229497,-1.57592896141456,-1.4236634028308,-1.57338352296708,-0.598763796473172,-0.148998890196379,-0.3730130784961,-1.27575559971742,-0.38875706230073,-2.40200700014263,-1.05307657974293,-0.82177679546496,0.0504759628866418,-0.0185815850701807,-0.174878904710013,-0.0916109943904059,-0.717061180947302,-0.0145733850331437,0.501091560470534,-1.05399251935208,-0.373185366872081,-1.30191897067322,0.137924907265575,-0.211501571431604,-0.766913142049399,-0.318174371615412,0.161613991413952,-0.17554470453363,0.481563139877196,-0.0445587420792437,-0.0943579487624839,-0.236039782420766,-0.567438433289469,0.0711947849168274,-0.247772948715719,-3.64178281892353,-0.805720856700737,-0.782569864412465,-0.0958791601394385,0.277679522195639
"NTSR2",0.767381754123769,0.915937964165471,1.27113292714276,1.46211476784975,0.559248843124628,-0.383397755659128,1.63313958304147,1.06041069448383,0.853441177092314,0.559180708295781,1.33972160395613,0.634700193001077,0.476185455513174,0.185418657343394,0.331813583882008,1.28012577716861,-0.114952280280949,1.11258776456571,-0.240755174803386,0.450460289047716,-0.0486688496771754,0.866305902195143,0.879273398632158,0.931445186695413,-0.520505267518324,1.0138670445326,0.770729070430423,0.117936881866124,0.192224228224536,0.359577753743764,0.3635894337483,0.859621281516108,1.07303813435628,0.15930437762061,0.696886861750577,1.12895648747829,-1.12617323128551,0.804865884250868,0.106567617186234,0.0196002739145554,-1.66082036456189,0.781031558711745,-0.575994554728148,0.127379819640531,0.421842662229548,0.349255231388789,0.61338703724696,0.249089010250866,-1.75989358486169,-1.35777581326859,0.351779315386595,-1.75945326533748,-0.312175075909427,0.615163954476619,-2.01431277255689,0.720833739696577,-0.0700623907057077,0.209585589684144,0.720375286213452,0.635923575823522,-1.76870824779259,-1.89682251918969,-0.110757900301656,-1.95547368022527,-0.798312190181471,-0.94380833529359,-1.92298173673217,-1.99680493603153,-0.669181436675607,-1.87259014745807,-2.00961881012485,0.0272349013514993,-0.57268211302632,-1.85648985067507,-1.03736304998655,-0.955134590057416,-0.565702594446808,0.378011598543045,0.0632627241340391,0.176864150087273,0.821131600901345,-0.38797814452013,1.02044297418735,0.782458086476839,1.16400970455132,0.369865785244983,0.27664639820989,0.419861370498677,0.122428771566124,-1.72815946219946,1.454312504799,0.184900277871527,-1.09956899099958,0.691373487973166,-1.87827887647267,0.77878973893081,0.526636629909575,0.529022117834085,-1.95695991744138,0.517887637431499,-2.20052668190388,-0.0512774318897183,0.248516100581009,0.312151855913968,0.281875265093912
"STYK1",0.724787808281525,1.11086678130656,0.423497034176588,0.700197882728688,0.847651909374568,1.50509361925959,-0.193771438007421,1.46489713593989,1.2221544265846,1.52724215300022,1.68598464846198,1.28922665194088,1.60544655799862,-0.388321886254371,-0.566334476195254,-1.64226545089797,-2.33260602733444,0.820033777891862,-0.160149794217902,-1.39051601509839,-0.434093075463176,0.128528286376353,-0.79135661224713,-2.64607802580062,-0.117808808239825,-0.516158214660312,0.298196736878624,0.042824815287768,0.411775015889665,1.08127990360289,-0.397223959968105,0.144961490734582,0.73426339483839,-0.459002523283067,0.489359518717102,-0.217930189150581,-0.524755947104897,0.837684121006695,1.31172218708232,1.01429491998445,0.039852085628423,-0.484155059976433,1.11993690429095,0.593038717823922,0.645171332958389,0.414630487440167,0.909859678540179,0.803495750584592,-1.86181989608209,0.410124800835746,0.234821275813582,1.30767974092981,-0.627545160579215,-0.309506812278673,0.597441869238714,0.347587570912765,0.609711148089929,0.483257681994387,0.186040945964875,0.00318909177213152,0.230466322513792,-1.75213628359255,1.19610824090966,-2.79397265853171,-1.10363555844026,-0.752812838155032,-2.46352466639167,-0.312135686731241,-2.21207596686767,-0.506214346965395,0.317296599870894,1.00118260450808,-1.59425580246421,0.40619236414236,-0.201414033217259,-0.0370885084326968,0.961920809819213,0.473031571858976,0.475948755921201,0.137536856424317,1.07511668995588,0.869655260351701,0.125705094281312,-0.659749833779975,-0.596700438610568,-0.0102267760459252,-2.88675332482719,-0.469136667774047,0.259217506875579,-1.550486034654,0.560218510516502,-0.654662943695436,-0.18455560891146,0.573866858823757,0.72765695625381,-0.304427618428481,-0.725691122494225,0.0656350728328031,-0.317059451668246,0.181241245950451,-1.15328153520791,-0.381380168655962,-0.555161890477385,-0.00748358448885403,0.481615540376038
"NADSYN1",0.390394318271842,1.16068220254422,1.42939524052655,1.66498796036377,0.372116230379329,1.40861895925626,1.55543292468151,1.31779078459386,1.26138022487328,1.74079196279396,1.07476766012207,2.11744578586858,0.771541432455066,0.909853616525634,1.21677388692007,-0.336480611694662,0.728061303303318,0.220773302034894,0.359844929348621,0.728473681205101,0.917001592309678,0.566243269488567,0.710414039478589,-0.127257425954559,0.660043024512534,0.611412550009193,0.571274847930449,0.880732916087002,-1.63558416255005,0.596366255587175,1.14266490341302,1.11901670917158,0.270355311966112,-0.423551033903293,-0.0396937611321223,0.527952817371069,0.41004074838569,0.391921035017867,0.177589092407531,0.133330612137977,-1.26292001273438,-0.260390807175523,-0.0963337881951605,-0.18782357580975,-0.38944187619617,-0.0483048580481007,-0.490068786865856,0.869836838904908,-2.85277091318355,-0.0739792070804232,-0.00655386623776142,0.156333825215122,-0.0420672249991305,0.266197732090084,0.0795532340866812,0.138478510211181,0.448556353868013,0.395914753181531,-0.319793535181128,-1.77118380461269,0.100377692655882,-0.247484595469015,0.00466778862687851,-0.99693748692037,-1.25110166671766,-0.064082615274896,-2.41429633106818,-2.62483835400007,-2.57084168480957,-2.29196820418009,-1.54461224951131,0.221845049058115,-0.85040676590175,-1.23046384373475,-1.04964897851426,0.433202515707988,-1.85608798867677,-0.303035335489942,-0.112072485218502,-0.277203366594616,0.0426275249695495,-0.136871372727191,0.28938831694791,-1.55265125787099,0.323369225397675,0.579625603574536,-0.244466602839598,0.00685024080197276,0.184268614812518,-0.390637037204589,0.314486694857431,0.834054850584121,0.359680418541242,0.326458725471936,-0.564415121238593,0.129816462460601,0.417430582431344,-0.75299202797616,0.0340013188734503,-0.236024549164114,-1.45574437282574,0.470094861613897,0.230086493049926,0.332362857102742,-2.72196967095611
"PRMT7",0.138494643325895,0.683108490231832,0.415775650525545,1.10945717688151,0.241819401566885,1.04288214972728,1.18961045477351,1.39904639643472,0.813684547182828,1.4492712191313,0.95920537747323,1.3792084859044,0.835549018317929,0.546611641823443,1.00015148696044,-0.0671023026257476,0.576771576662176,0.656195447405126,0.936689239329873,-0.232687521629927,0.736758185892438,0.624196831289474,0.388771664733915,0.735981558172327,0.713175838849227,0.138992202569334,0.73770690412051,0.438437643383749,-0.357656511868209,0.911966644975292,0.0596694306895955,1.42417001003169,0.156307505023248,-1.57810149708322,0.123976167888047,0.83845641463224,1.14703213292022,-1.73500079279056,0.553972156395447,0.668806495453699,-0.0893526128707022,1.05867358996129,0.69894524073261,0.583045854796908,0.110633330559434,0.533595288199356,0.479269589581578,0.673277811531124,-1.79026663870749,-0.615308552005016,0.543906710831373,0.513024795021715,-0.224325879790968,-0.0106418016757471,0.651773881976718,0.799306049294105,0.810746578715642,0.536514950008131,0.388235202942397,0.00727512192833382,0.828540287920434,-2.05600266709503,0.702745143416997,-1.53657306299465,-2.0551573093023,-0.756144514984018,0.0675803325953227,-1.86985624519782,-2.36011022127094,-2.01413687286463,-0.393769132691274,-0.440932753420485,-2.08632488635198,-2.1333356817985,-1.73490724250702,-1.99243769465763,0.430627427549767,0.679160333027525,-0.276597810128456,-1.70680418236419,0.422755906994546,-0.0890377841578288,0.424926562787798,-0.997400037759027,0.137545994422996,0.0321613762406587,-1.34202580626341,-0.388279080700079,0.240091345087355,-1.85077738042517,0.48567647149064,-0.102609579582339,-0.0804276898788782,0.355935466612421,-0.119486464885066,0.416633916282901,-0.107284844350483,-0.866974033331347,0.676077029171072,0.0363657863286501,-1.80692185647396,0.88079393976341,-1.78575431792963,0.465271095129452,-1.79250933716719
"VILL",-0.403229628039142,0.684867230614244,1.19413023776874,1.29916734073159,0.567605128530536,1.20528869421658,0.923284782391379,1.6533489250117,1.30946740733376,1.25063745804567,0.833706326554775,1.54759097537561,0.67338469715391,0.858396484459566,1.17045943152045,1.65414095182004,0.76691753162597,0.768522229147476,0.992550050903058,1.48973750527979,0.801574398618874,0.81064335087356,0.970679842857933,-1.38879752033674,1.15829771707679,0.0772384457619174,-0.669172524025476,-1.42161462795815,-0.643963113493095,1.14362054110421,1.05763126074778,0.924152885873166,1.31882235607561,0.058886547419814,0.0676727050173222,-1.79836095873873,-1.8977324258942,-0.0581804033775777,-1.76135171306463,-0.711538217818272,-1.1756490945776,0.950071532626878,0.746855242773405,0.777982497334663,0.039494731257567,0.930441867531426,0.292168063005472,0.598126426171528,-1.17574806905434,-1.49145820903563,0.50106939829586,0.152959356443278,-0.00676969192732178,0.293322419531756,-0.336897116494738,1.08015078778953,-1.15891266161396,0.472674274518215,-1.4708004101529,-0.10421780932449,0.869779512528249,-1.54511183318641,0.332358041709671,-1.91248194323994,-1.34519725150746,-1.47876762579537,-1.12106994849593,-1.11884775460495,-1.60512138862484,0.0978403713248574,0.366745559593637,0.91772229365724,-1.15515683262628,-0.316031146177606,-0.896547183129499,-0.877033308804419,-0.23895655489749,-1.06898351142088,-1.4540954778112,0.0457619179361827,-0.293473235824405,0.414768195766757,0.615385807342812,1.03789657674046,0.869496031944472,-1.04840575473371,-1.28669683475706,0.381301777814711,-1.03106396484364,0.726370453285153,0.119076658684104,0.326363880306923,-0.997897467292661,0.394876983309464,-1.15974958893194,-1.21049226453289,0.361207119766514,-0.267216225931815,-1.11379179756027,0.412556248463441,-0.115147921703879,0.64810804781199,-1.71065661349487,-1.32964888836931,0.366680998047627
"NAA80",0.418420199052381,2.05512014967497,-0.124969806392608,1.8248790519437,0.34460682251454,2.05930176328055,-0.0217338856829172,2.24494105786309,2.36664384676564,2.72318615799433,1.27075040767649,2.04045849392697,1.96590890923249,-0.560867315950526,1.4058491908514,-0.169600015837155,-0.823484372228483,0.492531763015847,-0.523127901196027,-0.472936547249878,0.24145115474973,0.965306179705004,0.246272078216745,-0.485476758933148,-0.74014644345037,-0.529792694008339,-0.792363852698741,1.46611692543083,-0.336390455440997,-0.902053726176501,-0.880260170381429,0.475150899798024,-0.268634299066745,-0.780623648836758,-0.0468310457335707,0.550823091170417,0.0661048673650249,0.568019711572789,-1.28365661653832,0.79721664145001,-0.312182100767588,-0.42700494909304,1.06744479830114,0.913891186566984,1.16685960270035,-0.10450416692618,0.628333513320139,0.591971708536639,-0.266568036733777,-0.739209648419486,-0.684911182815387,0.698796853428608,0.273012652444273,1.06911544417951,0.84523957989675,0.949152266135656,0.51556330112434,0.019994678243409,-0.993450005624735,0.12153099825962,0.527362238696848,-0.314963749604852,-0.133129333397497,-0.697933700599802,-1.19862633864277,-1.54066671207843,-1.06019954854323,-0.806198663779277,-1.59817559400612,-1.00215119064721,0.604454093032221,1.48908709424037,0.101714174288833,-0.952293486903625,-0.0578326699159499,-0.68474953636002,-0.308024990333492,0.316304132211735,0.816017325992983,-0.506906020684989,-0.4995215762358,-1.447553961987,-1.39282536516759,-1.48653883554046,0.085377241626472,1.03125503030648,-0.521534991821888,-1.39955638671764,0.14158513069888,-0.548716047685468,1.06737166319393,-1.62953458794287,-0.794333392639882,-1.0711013964087,-0.642749246654245,0.491029323266989,-1.33378427053219,-1.03591250049505,-0.580419056950131,-0.847099354042706,-0.177466466409797,-1.59571226486459,-0.528782223363,0.684807757858406,-1.14055804466357
"SLCO1A2",0.143203544996728,-0.115572350672357,-0.624888184558597,0.0417858960428268,-1.47681741752826,0.254380080415627,0.101603377060348,-1.65336019163764,0.0569202277534675,-2.34728606780271,0.200091175345538,-2.0955699778444,-0.424490631246395,-1.29740446820011,0.0881792104886445,-0.96337087178574,-0.266737158148254,0.359961442656869,0.174475067464207,0.473198978114626,0.29850912810958,-0.0263208275770829,-1.26402925774564,0.213573025607854,-0.131428428910191,0.0161153569608638,0.631176298450261,-0.816884846328872,-0.0293185804810063,-0.590321304258062,0.593203548780302,-1.79221402552475,-1.70128864181224,1.39774617805443,0.0505906894269379,-1.61856760831802,0.597953999025497,0.111987053856796,-0.179615291692285,0.227115950063392,1.04221209190301,-1.16697765408353,0.309646855647498,-0.741790918860019,-0.0295068236871517,0.135303150620734,0.196046146572311,0.310225328067739,0.926704043748774,-1.55911374641482,-0.291601294325652,-1.63599421834332,0.560620901480927,1.09101848365855,-1.26469477340963,-2.29737327184586,-0.136374446158046,0.145360924785504,0.0771856909122714,-0.17590273287305,-0.324176464593544,2.24220085734378,-0.956231066615665,2.91451429706985,2.04674037035094,2.47477422965299,1.85860093759361,0.931638356476727,1.82290969400222,1.56489267299311,0.671506890415376,0.110616099354121,0.403394392571635,-1.55399972022016,0.14314370533052,-0.40958859245283,-0.13340648383021,-1.08747276365581,-0.0248002690567517,0.394964547081622,0.404586862841686,-0.6418596165174,-1.68724622394399,-0.151504588696733,0.390678400229697,0.443968587788491,1.50985612916956,0.880298448789203,0.554395151590859,1.21234103905274,0.825168382776386,1.00126920811735,0.641987388892564,-0.466294049470063,0.107654909916155,-0.0327992559048263,0.334950576420748,-0.925094128897129,-0.694669181188932,-0.102329889924186,-0.154792550977847,-0.0596897810340728,0.775804578032781,0.00300579213456047,0.628814286992243
