"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010273","detoxification of copper ion","8/750","13/16355",0.615384615384615,13.4194871794872,9.82049725243604,1.97695706995996e-08,4.91375248582475e-05,4.28956162072441e-05,"MT1M/MT1F/MT2A/MT1G/MT1X/MT1H/MT1E/MT1HL1",8
"GO:1990169","stress response to copper ion","8/750","13/16355",0.615384615384615,13.4194871794872,9.82049725243604,1.97695706995996e-08,4.91375248582475e-05,4.28956162072441e-05,"MT1M/MT1F/MT2A/MT1G/MT1X/MT1H/MT1E/MT1HL1",8
"GO:0072073","kidney epithelium development","25/750","153/16355",0.163398692810458,3.56318082788671,6.98315029684982,2.95652977486447e-08,4.91375248582475e-05,4.28956162072441e-05,"FOXC1/LZTS2/NOTCH2/PTCH1/KANK2/PECAM1/LAMB2/SMAD1/KLF15/CAT/WWTR1/AGT/EDNRB/FOXD1/SOX9/BCL2/SMAD5/PODXL/BMPER/BMP7/YAP1/SMAD6/SALL1/SDC4/DCHS1",25
"GO:0061687","detoxification of inorganic compound","9/750","20/16355",0.45,9.813,8.64549652267621,9.1060083231595e-08,0.000113506393748183,9.9087748463854e-05,"MT1M/MT1F/MT2A/MT1G/MT1X/MT1H/CAT/MT1E/MT1HL1",9
"GO:0071560","cellular response to transforming growth factor beta stimulus","33/750","260/16355",0.126923076923077,2.76776923076923,6.29908539226965,1.15703404381921e-07,0.000115379434849652,0.000100722858340893,"ZFP36L1/ITGB5/ACVRL1/ZFP36L2/TGFBR3/HIPK2/HDAC1/GCNT2/XBP1/SMURF2/SMAD1/PRDM16/PPARA/FERMT2/NFATC1/SOX9/LATS2/ITGB8/SMAD5/RBBP4/STAT3/TGFB1I1/SOX5/SMAD6/STK11/YES1/COL1A2/ZBTB7A/GLG1/LRRC32/CAV1/ASPN/CLDN5",33
"GO:0071294","cellular response to zinc ion","9/750","21/16355",0.428571428571429,9.34571428571429,8.38952990134681,1.52881418514181e-07,0.000127044458785285,0.000110906081676516,"HVCN1/MT1M/MT1F/MT2A/MT1G/MT1X/MT1H/MT1E/MT1HL1",9
"GO:0071559","response to transforming growth factor beta","33/750","267/16355",0.123595505617978,2.69520599250936,6.12262728721494,2.17117446092141e-07,0.000154649655173631,0.000135004607457294,"ZFP36L1/ITGB5/ACVRL1/ZFP36L2/TGFBR3/HIPK2/HDAC1/GCNT2/XBP1/SMURF2/SMAD1/PRDM16/PPARA/FERMT2/NFATC1/SOX9/LATS2/ITGB8/SMAD5/RBBP4/STAT3/TGFB1I1/SOX5/SMAD6/STK11/YES1/COL1A2/ZBTB7A/GLG1/LRRC32/CAV1/ASPN/CLDN5",33
"GO:0097501","stress response to metal ion","8/750","18/16355",0.444444444444444,9.69185185185185,8.08859620498282,5.47463431229275e-07,0.000334779762382363,0.000292252901271153,"MT1M/MT1F/MT2A/MT1G/MT1X/MT1H/MT1E/MT1HL1",8
"GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway","39/750","361/16355",0.10803324099723,2.35584487534626,5.71078487966774,6.19081497975605e-07,0.000334779762382363,0.000292252901271153,"ITGB5/ACVRL1/NOTCH2/NFIA/TGFBR3/HIPK2/HDAC1/SCUBE3/GCNT2/XBP1/TOB1/SMURF2/SMAD1/WWTR1/PRDM16/MSX1/FOXD1/PPARA/FERMT2/LATS2/ITGB8/SMAD5/RBBP4/STAT3/TGFB1I1/BMPER/BMP7/LRP1/SMAD6/STK11/NOMO3/COL1A2/GPR155/ZBTB7A/GLG1/LRRC32/CAV1/ASPN/CLDN5",39
"GO:2000736","regulation of stem cell differentiation","16/750","81/16355",0.197530864197531,4.30748971193416,6.5419104886587,6.71439555520182e-07,0.000334779762382363,0.000292252901271153,"FOXC1/PTN/ZFP36L2/TBX3/HDAC1/SOX9/CDK13/RBBP4/PDGFRA/STAT3/SOX5/YAP1/BBS12/REST/TEAD2/MBD3",16
"GO:0141091","transforming growth factor beta receptor superfamily signaling pathway","37/750","340/16355",0.108823529411765,2.37307843137255,5.60895652914571,1.0066498244337e-06,0.000456286911329675,0.000398325074070177,"ITGB5/ACVRL1/NOTCH2/NFIA/TGFBR3/HIPK2/HDAC1/SCUBE3/GCNT2/XBP1/TOB1/SMURF2/SMAD1/PRDM16/MSX1/FOXD1/PPARA/FERMT2/LATS2/ITGB8/SMAD5/RBBP4/STAT3/TGFB1I1/BMPER/BMP7/SMAD6/STK11/NOMO3/COL1A2/GPR155/ZBTB7A/GLG1/LRRC32/CAV1/ASPN/CLDN5",37
"GO:0010001","glial cell differentiation","31/750","261/16355",0.118773946360153,2.59006385696041,5.67693031201356,1.20314218718601e-06,0.000499905578775786,0.000436402889825802,"GFAP/PTN/VIM/VCAN/SOX2/KCNJ10/NFIA/POU3F2/CXCR4/HDAC1/EGFR/NR2E1/ID4/LAMB2/KLF15/PTPRZ1/PARD3/ARSG/SOX9/ASCL1/STAT3/NTRK2/PLPP3/NFIB/LRP1/QKI/ADORA2A/OLIG1/COL6A1/PLEC/ID2",31
"GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","33/750","296/16355",0.111486486486486,2.43114864864865,5.44731002561861,2.27232276473188e-06,0.000823823493198632,0.000719173716802065,"ZFP36L1/GPER1/UNC5B/FN1/EGFR/CCDC88A/GCNT2/XBP1/FGFR3/PREX2/PLXNB1/CAT/AGT/PPARA/FERMT2/CBL/DDR1/LIME1/IGFBP5/PDGFRA/AKR1C3/STAT3/NTRK2/PDCD6/STK11/CAVIN3/FGR/MERTK/PIK3R2/COL6A1/CHI3L1/DCN/PPP1R16B",33
"GO:0060485","mesenchyme development","34/750","310/16355",0.109677419354839,2.39169892473118,5.42334234416634,2.31318269249516e-06,0.000823823493198632,0.000719173716802065,"ZFP36L1/FOXC1/ACVRL1/TGFBR3/TBX3/FN1/GCNT2/POLR1B/WWTR1/AGT/TASOR/MSX1/EDNRB/FOXD1/FERMT2/RGCC/SEMA3F/SOX9/BCL2/HEY2/TGFB1I1/BMP7/ZFPM2/PDCD6/YAP1/QKI/NOMO3/TEAD2/SEMA4G/EMP2/DCHS1/SEMA4C/USF3/FLNA",34
"GO:0007179","transforming growth factor beta receptor signaling pathway","26/750","207/16355",0.1256038647343,2.73900161030596,5.51996759768438,3.07715128513464e-06,0.00102284508717875,0.0008929137237917,"ITGB5/ACVRL1/TGFBR3/HIPK2/HDAC1/GCNT2/XBP1/SMURF2/SMAD1/PRDM16/PPARA/FERMT2/LATS2/ITGB8/SMAD5/RBBP4/STAT3/TGFB1I1/SMAD6/STK11/COL1A2/ZBTB7A/GLG1/LRRC32/ASPN/CLDN5",26
"GO:0071280","cellular response to copper ion","8/750","22/16355",0.363636363636364,7.92969696969697,7.13022681196891,3.39628358187623e-06,0.00105836687120218,0.000923923198095936,"MT1M/MT1F/MT2A/MT1G/MT1X/MT1H/MT1E/MT1HL1",8
"GO:1903053","regulation of extracellular matrix organization","13/750","64/16355",0.203125,4.42947916666667,6.02635936464154,5.37676557599079e-06,0.0015769737154053,0.00137665174345027,"TGFBR3/LAMB2/AGT/RGCC/DDR1/SOX9/EFEMP2/NID1/LRP1/ANTXR1/TNFRSF1A/LAMA1/COL6A1",13
"GO:0071276","cellular response to cadmium ion","8/750","24/16355",0.333333333333333,7.26888888888889,6.73752742108666,7.19818127708597e-06,0.00199389621375281,0.00174061284097956,"MT1M/MT1F/MT2A/MT1G/MT1X/MT1H/MT1E/MT1HL1",8
"GO:0045444","fat cell differentiation","27/750","233/16355",0.11587982832618,2.52695278969957,5.14641558719056,9.20987070365216e-06,0.00241686396465314,0.00210985126645993,"ZFP36L1/GPER1/ZFP36L2/XBP1/ID4/FOXO1/CEBPB/WWTR1/ADIRF/PRDM16/RGS2/KLF4/FERMT2/CEBPD/PDGFRA/TGFB1I1/BMP7/SAV1/ZFPM2/YAP1/SMAD6/BBS12/ALDH6A1/ZBTB7A/TFE3/LAMB3/ID2",27
"GO:0007015","actin filament organization","42/750","451/16355",0.0931263858093126,2.03077605321508,4.86642629233809,1.07087056312531e-05,0.0026360349494747,0.00230118109993833,"EZR/ITGB5/FAT1/TPM2/TTC17/KANK2/CCDC88A/EPS8/SHANK3/KANK1/NOSTRIN/RHPN2/FERMT2/ARHGEF18/RGCC/RHOJ/TRIOBP/BCL2/MICALL2/PREX1/F11R/PLS1/FAM107A/HIP1R/GAS2L1/SPTA1/WASH3P/ARPC1B/ALMS1/ADD3/SHANK1/SDC4/EMP2/PIK3R2/DNM2/RHOQ/KANK3/PLEC/TMSB15A/FLNA/MSRB2/PPFIA1",42
"GO:0045926","negative regulation of growth","26/750","222/16355",0.117117117117117,2.55393393393393,5.11048611773132,1.1102433601879e-05,0.0026360349494747,0.00230118109993833,"ACVRL1/MT1M/MT1F/MT2A/MT1G/PTCH1/FGFR3/MEG3/MT1X/MT1H/RGS2/MSX1/PPARA/MAPK11/SEMA3F/BCL2/IGFBP5/MT1E/IFRD1/GJA1/SAV1/STK11/VGLL4/BCL6/WWC1/SH3BP4",26
"GO:0001657","ureteric bud development","16/750","100/16355",0.16,3.48906666666667,5.47335709907923,1.1930737158824e-05,0.00270393888517711,0.00236045924170991,"FOXC1/LZTS2/PTCH1/SMAD1/CAT/AGT/FOXD1/SOX9/BCL2/SMAD5/BMPER/BMP7/SMAD6/SALL1/SDC4/DCHS1",16
"GO:0001503","ossification","40/750","424/16355",0.0943396226415094,2.05723270440252,4.83551506319922,1.28096901762521e-05,0.00270913508038615,0.00236499536753367,"ID3/FOXC1/PTN/VCAN/SOX2/LRP4/THRA/TMT1A/PTCH1/EGFR/SCUBE3/TCIRG1/ID4/FGFR3/TOB1/PLXNB1/SMAD1/CAT/CEBPB/WWTR1/FERMT2/MAPK11/CEBPD/SOX9/MRC2/BCL2/SMAD5/IGFBP5/GJA1/ADGRV1/BMP7/YAP1/SMAD6/COL1A2/REST/SRGN/FGR/DCHS1/COL6A1/ASPN",40
"GO:0072163","mesonephric epithelium development","16/750","101/16355",0.158415841584158,3.45452145214521,5.42448026114768,1.35837097893409e-05,0.00270913508038615,0.00236499536753367,"FOXC1/LZTS2/PTCH1/SMAD1/CAT/AGT/FOXD1/SOX9/BCL2/SMAD5/BMPER/BMP7/SMAD6/SALL1/SDC4/DCHS1",16
"GO:0072164","mesonephric tubule development","16/750","101/16355",0.158415841584158,3.45452145214521,5.42448026114768,1.35837097893409e-05,0.00270913508038615,0.00236499536753367,"FOXC1/LZTS2/PTCH1/SMAD1/CAT/AGT/FOXD1/SOX9/BCL2/SMAD5/BMPER/BMP7/SMAD6/SALL1/SDC4/DCHS1",16
"GO:0022612","gland morphogenesis","18/750","125/16355",0.144,3.14016,5.26565900168201,1.56222849963784e-05,0.00299587357661318,0.00261530965425201,"PTN/NOTCH2/PTCH1/TBX3/EGFR/XBP1/ID4/SCRIB/CEBPB/DDR1/SOX9/BCL2/IGFBP5/NFIB/KDM5B/BMP7/LAMA1/CAV1",18
"GO:0051147","regulation of muscle cell differentiation","19/750","138/16355",0.13768115942029,3.00236714975845,5.17855673343186,1.75852762864863e-05,0.00324741435423781,0.00283489736626202,"GPER1/NOTCH2/XBP1/LAMB2/ZBED6/SMAD1/RGS2/MSX1/PPARA/NFATC1/MEGF10/MAPK11/BCL2/EFEMP2/HEY2/NID1/NLN/LAMA1/ID2",19
"GO:0002064","epithelial cell development","25/750","215/16355",0.116279069767442,2.53565891472868,4.96904548220161,1.84527237210869e-05,0.00328590287404783,0.0028684967137855,"EZR/COL27A1/VIM/NOTCH2/CXCR4/TJP2/FAT1/PECAM1/LAMB2/RAB13/PALLD/EPAS1/EDNRB/ADAMTSL4/SOX9/ARHGEF26/GJA1/F11R/PODXL/YAP1/TNFRSF1A/PLEC/FLNA/PPP1R16B/CLDN5",25
"GO:0072001","renal system development","33/750","329/16355",0.100303951367781,2.18729483282675,4.76930063681377,2.13991241296897e-05,0.00349315968300126,0.00304942582160791,"ID3/FOXC1/LRP4/LZTS2/NOTCH2/NFIA/PTCH1/KANK2/EMX2/PECAM1/LAMB2/PCSK5/SMAD1/KLF15/CAT/WWTR1/AGT/EDNRB/FOXD1/SOX9/CTSH/BCL2/SMAD5/NID1/PDGFRA/PODXL/BMPER/BMP7/YAP1/SMAD6/SALL1/SDC4/DCHS1",33
"GO:0045165","cell fate commitment","30/750","286/16355",0.104895104895105,2.28741258741259,4.8152305327525,2.15342767911069e-05,0.00349315968300126,0.00304942582160791,"SOX2/NOTCH2/NFIA/POU3F2/PTCH1/TBX3/HDAC1/NR2E1/EPAS1/SMAD1/NR2F2/KLF4/BHLHE22/SOX9/ASCL1/BCL2/TCF3/LATS2/SMAD5/IFRD1/HEY2/RBBP4/STAT3/TGFB1I1/NFIB/SOX5/OLIG1/BRD2/MBD3/ID2",30
"GO:0042063","gliogenesis","34/750","344/16355",0.0988372093023256,2.15531007751938,4.74765657077919,2.19135643526525e-05,0.00349315968300126,0.00304942582160791,"GFAP/PTN/VIM/VCAN/SOX2/KCNJ10/NFIA/POU3F2/CXCR4/HDAC1/EGFR/NR2E1/ID4/LAMB2/KLF15/SCRIB/PTPRZ1/PARD3/ARSG/SOX9/ASCL1/STAT3/APCDD1/NTRK2/PLPP3/NFIB/ADGRG1/LRP1/QKI/ADORA2A/OLIG1/COL6A1/PLEC/ID2",34
"GO:0001823","mesonephros development","16/750","105/16355",0.152380952380952,3.32292063492064,5.2349565415582,2.24189951576495e-05,0.00349315968300126,0.00304942582160791,"FOXC1/LZTS2/PTCH1/SMAD1/CAT/AGT/FOXD1/SOX9/BCL2/SMAD5/BMPER/BMP7/SMAD6/SALL1/SDC4/DCHS1",16
"GO:0048863","stem cell differentiation","27/750","246/16355",0.109756097560976,2.39341463414634,4.82752322734248,2.47270002036471e-05,0.00365689626481869,0.00319236304917459,"FOXC1/PTN/MSI2/ZFP36L2/TBX3/FN1/HDAC1/MSX1/EDNRB/SEMA3F/SOX9/BCL2/CDK13/RBBP4/PDGFRA/STAT3/SOX5/BMP7/PDCD6/YAP1/BBS12/PHF19/REST/TEAD2/SEMA4G/SEMA4C/MBD3",27
"GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","28/750","260/16355",0.107692307692308,2.34841025641026,4.80478515017734,2.49367174095137e-05,0.00365689626481869,0.00319236304917459,"GPER1/UNC5B/FN1/EGFR/CCDC88A/GCNT2/XBP1/FGFR3/PLXNB1/CAT/AGT/PPARA/FERMT2/CBL/DDR1/LIME1/IGFBP5/PDGFRA/AKR1C3/NTRK2/PDCD6/STK11/CAVIN3/FGR/MERTK/CHI3L1/DCN/PPP1R16B",28
"GO:0001649","osteoblast differentiation","26/750","233/16355",0.111587982832618,2.43336194563662,4.83097860580318,2.61081546963854e-05,0.00371929312331936,0.00324683367427229,"ID3/VCAN/SOX2/TMT1A/PTCH1/SCUBE3/TCIRG1/ID4/TOB1/SMAD1/CAT/CEBPB/WWTR1/FERMT2/MAPK11/CEBPD/SOX9/MRC2/SMAD5/IGFBP5/GJA1/BMP7/YAP1/SMAD6/REST/COL6A1",26
"GO:0045598","regulation of fat cell differentiation","18/750","130/16355",0.138461538461538,3.01938461538462,5.06767912672984,2.68993050179291e-05,0.00372555374498319,0.00325229901313266,"ZFP36L1/GPER1/ZFP36L2/XBP1/ID4/FOXO1/CEBPB/WWTR1/ADIRF/FERMT2/TGFB1I1/BMP7/SAV1/ZFPM2/YAP1/BBS12/TFE3/ID2",18
"GO:0030856","regulation of epithelial cell differentiation","20/750","155/16355",0.129032258064516,2.81376344086022,4.97393067021991,2.80372668136396e-05,0.00377821114412992,0.00329826737622759,"ZFP36L1/FOXC1/AJAP1/ACVRL1/PTCH1/TBX3/CEBPB/WWTR1/MSX1/SOX9/ASCL1/HEY2/F11R/BMP7/APOLD1/YAP1/TNFRSF1A/MAFF/CAV1/CLDN5",20
"GO:0001570","vasculogenesis","14/750","85/16355",0.164705882352941,3.5916862745098,5.25180820081725,2.96764524958778e-05,0.00389386295116965,0.00339922800749182,"ZFP36L1/TGFBR3/RIN2/ACKR3/ITGB8/HEY2/NTRK2/ITGAV/ZFPM2/YAP1/QKI/TEAD2/EMP2/CAV1",14
"GO:0048708","astrocyte differentiation","14/750","86/16355",0.162790697674419,3.54992248062016,5.19764382641624,3.39757466497455e-05,0.00416579264543977,0.00363661464498353,"GFAP/VIM/POU3F2/EGFR/NR2E1/ID4/LAMB2/SOX9/STAT3/PLPP3/LRP1/QKI/ADORA2A/ID2",14
"GO:0060479","lung cell differentiation","8/750","29/16355",0.275862068965517,6.01563218390805,5.92646228860831,3.42554148541979e-05,0.00416579264543977,0.00363661464498353,"THRA/SOX9/ASCL1/KLF2/NFIB/SAV1/YAP1/COL6A1",8
"GO:0060487","lung epithelial cell differentiation","8/750","29/16355",0.275862068965517,6.01563218390805,5.92646228860831,3.42554148541979e-05,0.00416579264543977,0.00363661464498353,"THRA/SOX9/ASCL1/KLF2/NFIB/SAV1/YAP1/COL6A1",8
"GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","22/750","184/16355",0.119565217391304,2.60731884057971,4.8067689848946,3.76523427354078e-05,0.00446987097330341,0.00390206609551156,"GPER1/UNC5B/FN1/EGFR/CCDC88A/GCNT2/XBP1/FGFR3/PLXNB1/CAT/AGT/FERMT2/CBL/DDR1/IGFBP5/PDGFRA/AKR1C3/NTRK2/FGR/MERTK/CHI3L1/DCN",22
"GO:0030865","cortical cytoskeleton organization","11/750","56/16355",0.196428571428571,4.28345238095238,5.39578948835369,3.94172068734587e-05,0.00450258663693935,0.00393062590912327,"EZR/EHD2/RAB13/KANK1/LLGL1/PPFIBP1/PLS1/CAVIN3/RHOQ/PLEC/PPFIA1",11
"GO:0007229","integrin-mediated signaling pathway","16/750","110/16355",0.145454545454545,3.17187878787879,5.01052011935671,4.03857585157939e-05,0.00450258663693935,0.00393062590912327,"PTN/ITGB5/ERBIN/FN1/LAMB2/FERMT2/ITGB8/NID1/PLPP3/ITGAV/COL16A1/LAMA1/FGR/EMP2/ITGA7/FLNA",16
"GO:0072006","nephron development","20/750","159/16355",0.125786163522013,2.74297693920335,4.84169091218719,4.06370635102829e-05,0.00450258663693935,0.00393062590912327,"FOXC1/LZTS2/NOTCH2/PTCH1/PECAM1/LAMB2/KLF15/WWTR1/AGT/EDNRB/FOXD1/SOX9/BCL2/NID1/PDGFRA/PODXL/BMP7/YAP1/SALL1/DCHS1",20
"GO:0072009","nephron epithelium development","17/750","123/16355",0.138211382113821,3.01392953929539,4.91497770973027,4.57404038953028e-05,0.00495786203960826,0.00432806796583701,"FOXC1/LZTS2/NOTCH2/PTCH1/PECAM1/LAMB2/KLF15/WWTR1/AGT/EDNRB/FOXD1/SOX9/BCL2/PODXL/YAP1/SALL1/DCHS1",17
"GO:0046620","regulation of organ growth","14/750","89/16355",0.157303370786517,3.43026217228464,5.03986018253647,5.032044504717e-05,0.00533824976606787,0.00466013528040421,"FOXC1/ACACB/TGFBR3/RGS2/PPARA/MAPK11/LATS2/HEY2/SAV1/ZFPM2/YAP1/YBX3/VGLL4/WWC1",14
"GO:0150105","protein localization to cell-cell junction","7/750","23/16355",0.304347826086957,6.6368115942029,5.93046153496594,5.33400091981385e-05,0.00554069345545663,0.00483686267619085,"TJP2/PECAM1/HEPACAM/SCRIB/ARHGEF18/F11R/FLNA",7
"GO:0060537","muscle tissue development","38/750","422/16355",0.0900473933649289,1.96363349131122,4.39673281627072,5.81123742400565e-05,0.00591323057063106,0.00516207663765056,"FOXC1/NOTCH2/TGFBR3/PTCH1/TBX3/SMAD1/CSRP1/HIVEP3/RGS2/MSX1/NR2F2/PPARA/AKAP13/MEGF10/MAPK11/SOX9/BCL2/EFEMP2/SMAD5/IGFBP5/IFRD1/HEY2/GJA1/PDGFRA/BMP7/SAV1/LUC7L/ZFPM2/YAP1/NLN/MAFF/YBX3/VGLL4/COL6A1/MBD3/PLEC/CAV1/ID2",38
"GO:0001822","kidney development","31/750","319/16355",0.0971786833855799,2.11914315569488,4.42531003645771,6.87286869185302e-05,0.00685362465951583,0.00598301306122363,"ID3/FOXC1/LRP4/LZTS2/NOTCH2/PTCH1/KANK2/PECAM1/LAMB2/PCSK5/SMAD1/KLF15/CAT/WWTR1/AGT/EDNRB/FOXD1/SOX9/CTSH/BCL2/SMAD5/NID1/PDGFRA/PODXL/BMPER/BMP7/YAP1/SMAD6/SALL1/SDC4/DCHS1",31
"GO:0072659","protein localization to plasma membrane","29/750","290/16355",0.1,2.18066666666667,4.44730257595942,7.03097143120182e-05,0.00687380854038672,0.00600063299649526,"EZR/CACNB2/EHD2/GPER1/RAB11FIP3/RAB31/PTCH1/EGFR/CCDC88A/RAB13/KIF5B/PALM/SCRIB/PACS2/F11R/PLS1/GAK/LRP1/TNFRSF1A/LGALS3/KIF13A/EMP2/PIK3R2/DCHS1/RHOQ/GGA3/RHBDF2/FLNA/PPFIA1",29
"GO:0002009","morphogenesis of an epithelium","42/750","490/16355",0.0857142857142857,1.86914285714286,4.28232780817518,7.46998859169263e-05,0.00716256983041913,0.00625271312280345,"AJAP1/ITGB5/ACVRL1/LZTS2/PLXNB2/NOTCH2/CXCR4/FAT1/LHX2/SLC39A12/PTCH1/TBX3/EGFR/ID4/SCRIB/AGT/FOXD1/KLF4/FERMT2/DDR1/SOX9/CTSH/BCL2/IGFBP5/GJA1/TULP3/TGFB1I1/PODXL/KDM5B/BMP7/ITGAV/MTHFR/YAP1/SALL1/LAMA1/TEAD2/SDC4/BRD2/DCHS1/SEMA4C/FLNA/DVL1",42
"GO:0032835","glomerulus development","12/750","71/16355",0.169014084507042,3.6856338028169,4.97171430033191,8.39695309383366e-05,0.00773847284833833,0.00675545954522747,"FOXC1/NOTCH2/PECAM1/LAMB2/KLF15/WWTR1/EDNRB/BCL2/NID1/PDGFRA/PODXL/BMP7",12
"GO:0045667","regulation of osteoblast differentiation","17/750","129/16355",0.131782945736434,2.87374677002584,4.68393390862981,8.41623523814591e-05,0.00773847284833833,0.00675545954522747,"ID3/PTCH1/SCUBE3/TCIRG1/TOB1/SMAD1/CEBPB/WWTR1/FERMT2/CEBPD/SOX9/SMAD5/IGFBP5/BMP7/YAP1/SMAD6/REST",17
"GO:0035023","regulation of Rho protein signal transduction","13/750","82/16355",0.158536585365854,3.45715447154472,4.89008395778167,8.53622155352202e-05,0.00773847284833833,0.00675545954522747,"KANK2/EPS8/PLXNB1/KANK1/APOE/AKAP13/ARHGEF18/DOCK6/F11R/ADGRG1/ABCA1/BCL6/RALBP1",13
"GO:0045599","negative regulation of fat cell differentiation","10/750","51/16355",0.196078431372549,4.27581699346405,5.13651284054646,8.95990917007377e-05,0.00785003843125595,0.00685285302283095,"GPER1/ZFP36L2/ID4/FOXO1/WWTR1/FERMT2/TGFB1I1/ZFPM2/YAP1/BBS12",10
"GO:0051056","regulation of small GTPase mediated signal transduction","29/750","294/16355",0.0986394557823129,2.1509977324263,4.36588793683436,8.97417149180885e-05,0.00785003843125595,0.00685285302283095,"ARHGEF40/ITPKB/LRP4/NOTCH2/KANK2/PSD2/PREX2/EPS8/PLXNB1/KANK1/SPATA13/APOE/AKAP13/ARHGEF18/CBL/TNS3/DOCK6/PREX1/F11R/ADGRG1/ITGAV/ARHGAP31/ABCA1/PLEKHG3/RALGAPA2/ARHGEF1/BCL6/MAP4K4/RALBP1",29
"GO:0048762","mesenchymal cell differentiation","26/750","251/16355",0.103585657370518,2.25885790172643,4.40613127215272,9.22846939087311e-05,0.00793330144532644,0.00692553918897647,"FOXC1/TGFBR3/TBX3/FN1/GCNT2/POLR1B/WWTR1/AGT/TASOR/MSX1/EDNRB/FERMT2/RGCC/SEMA3F/SOX9/BCL2/HEY2/TGFB1I1/BMP7/PDCD6/QKI/SEMA4G/EMP2/SEMA4C/USF3/FLNA",26
"GO:0046688","response to copper ion","8/750","33/16355",0.242424242424242,5.28646464646465,5.40356364651405,9.41612912727006e-05,0.00795742708958789,0.00694660016793251,"MT1M/MT1F/MT2A/MT1G/MT1X/MT1H/MT1E/MT1HL1",8
"GO:0016055","Wnt signaling pathway","39/750","449/16355",0.0868596881959911,1.89412026726058,4.21162177683468,0.000101290165878117,0.00826280227814676,0.00721318373976331,"SOX2/LRP4/LZTS2/PBXIP1/TBL1X/HDAC1/EGFR/FOXO1/SMURF2/KANK1/KLF15/WWTR1/RBMS3/APOE/EDNRB/FOXD1/KLF4/FERMT2/SOX9/LATS2/CSNK1G2/NID1/APCDD1/ZNRF3/PLPP3/TGFB1I1/AMER2/LRP1/YAP1/STK11/DAAM1/TAX1BP3/SALL1/VGLL4/COL6A1/GPRC5B/CAV1/DVL1/NDRG2",39
"GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","27/750","267/16355",0.101123595505618,2.20516853932584,4.35274404241974,0.000102486518972679,0.00826280227814676,0.00721318373976331,"ACVRL1/NOTCH2/TGFBR3/HIPK2/HDAC1/SCUBE3/XBP1/TOB1/SMURF2/PRDM16/MSX1/FOXD1/PPARA/LATS2/RBBP4/TGFB1I1/BMPER/BMP7/LRP1/SMAD6/STK11/NOMO3/GPR155/ZBTB7A/GLG1/CAV1/ASPN",27
"GO:0060562","epithelial tube morphogenesis","31/750","326/16355",0.0950920245398773,2.07364008179959,4.2926456916781,0.000102746438276193,0.00826280227814676,0.00721318373976331,"ACVRL1/LZTS2/PLXNB2/NOTCH2/CXCR4/LHX2/SLC39A12/PTCH1/TBX3/SCRIB/AGT/FOXD1/DDR1/SOX9/CTSH/BCL2/GJA1/TULP3/PODXL/KDM5B/BMP7/MTHFR/YAP1/SALL1/LAMA1/TEAD2/SDC4/BRD2/DCHS1/SEMA4C/DVL1",31
"GO:0001837","epithelial to mesenchymal transition","20/750","171/16355",0.116959064327485,2.5504873294347,4.46821522202848,0.000113892411870912,0.00900799178656296,0.00786371229705024,"FOXC1/TGFBR3/TBX3/GCNT2/POLR1B/WWTR1/AGT/TASOR/MSX1/FERMT2/RGCC/SOX9/HEY2/TGFB1I1/BMP7/PDCD6/QKI/EMP2/USF3/FLNA",20
"GO:0051017","actin filament bundle assembly","19/750","158/16355",0.120253164556962,2.62232067510549,4.49219600433113,0.000115748066363576,0.00900799178656296,0.00786371229705024,"EZR/ITGB5/CCDC88A/EPS8/SHANK3/RHPN2/FERMT2/ARHGEF18/RGCC/F11R/PLS1/FAM107A/ALMS1/SHANK1/SDC4/PIK3R2/DNM2/FLNA/PPFIA1",19
"GO:0006882","intracellular zinc ion homeostasis","8/750","34/16355",0.235294117647059,5.13098039215686,5.28603399286983,0.000118230121147958,0.00900799178656296,0.00786371229705024,"MT1M/MT1F/MT2A/MT1G/MT1X/MT1H/MT1E/MT1HL1",8
"GO:0098727","maintenance of cell number","21/750","185/16355",0.113513513513514,2.47535135135135,4.42422346647979,0.00011924234774085,0.00900799178656296,0.00786371229705024,"PTN/SOX2/SMC3/TRIM8/ZFP36L2/TBX3/HDAC1/NR2E1/FOXO1/KLF4/ZIC1/SOX9/RBBP4/STAT3/ZNF358/NFIB/BMP7/SAV1/YAP1/PHF19/REST",21
"GO:2001046","positive regulation of integrin-mediated signaling pathway","5/750","12/16355",0.416666666666667,9.08611111111111,6.14292452286536,0.000121046018792563,0.00900799178656296,0.00786371229705024,"LAMB2/NID1/LAMA1/EMP2/FLNA",5
"GO:0048736","appendage development","21/750","186/16355",0.112903225806452,2.46204301075269,4.39628442922898,0.000128760058261599,0.00930431377525119,0.00812239269125418,"LRP4/NOTCH2/NFIA/PTCH1/TBX3/HDAC1/PCSK5/MAP3K20/SLC7A11/MSX1/FERMT2/KAT2B/SOX9/GJA1/TULP3/ZNF358/ZNRF3/BMP7/ZNF141/SALL1/COL6A1",21
